house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power,fridge,washing_machine,microwave,dishwasher,tv,wifi,laptop,chargers,lighting,fans,ac
1,2024-01-01,jan_1,05:00:00,0.6068,0.0138,0.9656,0.0,0.0,67563.4419,1.5862,0.08,0.0,0.5268,0.0,0.0,0.0047,0.0,0.0091,0.0,0.0,0.9656
1,2024-01-01,jan_1,05:30:00,0.5729,0.0159,1.0357,0.0,0.0,67565.0664,1.6245,0.0758,0.0,0.4971,0.0,0.0,0.005,0.0,0.0109,0.0,0.0,1.0357
1,2024-01-01,jan_1,06:00:00,0.6322,0.0054,0.023,0.0,0.0,67565.727,0.6606,0.0685,0.0,0.5637,0.0,0.0,0.0054,0.0,0.0,0.0,0.023,0.0
1,2024-01-01,jan_1,06:30:00,0.0813,0.0138,0.0257,0.0,0.0,67565.8478,0.1208,0.0813,0.0,0.0,0.0,0.0,0.0045,0.0,0.0093,0.0,0.0257,0.0
1,2024-01-01,jan_1,07:00:00,0.0794,0.0046,0.0256,0.0,0.0,67565.9574,0.1096,0.0794,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0256,0.0
1,2024-01-01,jan_1,07:30:00,0.0779,0.0046,0.0258,0.0,0.0,67566.0657,0.1083,0.0779,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0258,0.0
1,2024-01-01,jan_1,08:00:00,0.6421,0.0155,0.0255,0.0,0.0,67566.7488,0.6831,0.0768,0.0,0.5653,0.0,0.0,0.0054,0.0,0.0101,0.0,0.0255,0.0
1,2024-01-01,jan_1,08:30:00,0.0794,0.0161,0.0265,0.0,0.0,67566.8708,0.122,0.0794,0.0,0.0,0.0,0.0,0.0053,0.0,0.0108,0.0,0.0265,0.0
1,2024-01-01,jan_1,09:00:00,0.0762,0.005,0.0252,0.0,0.0,67566.9772,0.1064,0.0762,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0252,0.0
1,2024-01-01,jan_1,09:30:00,0.0703,0.0157,0.0259,0.0,0.0,67567.0891,0.1119,0.0703,0.0,0.0,0.0,0.0,0.005,0.0,0.0107,0.0,0.0259,0.0
1,2024-01-01,jan_1,10:00:00,0.0725,0.0903,0.0246,0.0,0.0,67567.2765,0.1874,0.0725,0.0,0.0,0.0,0.053,0.0048,0.0325,0.0,0.0,0.0246,0.0
1,2024-01-01,jan_1,10:30:00,0.082,0.0958,0.0269,0.0,0.0,67567.4812,0.2047,0.082,0.0,0.0,0.0,0.0544,0.0049,0.0273,0.0092,0.0,0.0269,0.0
1,2024-01-01,jan_1,11:00:00,0.6128,0.0824,0.0263,0.0,0.0,67568.2027,0.7215,0.0677,0.0,0.5451,0.0,0.0452,0.0049,0.0323,0.0,0.0,0.0263,0.0
1,2024-01-01,jan_1,11:30:00,0.0677,0.0894,0.023,0.0,0.0,67568.3828,0.1801,0.0677,0.0,0.0,0.0,0.0456,0.0046,0.0301,0.0091,0.0,0.023,0.0
1,2024-01-01,jan_1,12:00:00,0.6356,0.0931,0.027,0.0,0.0,67569.1385,0.7557,0.0801,0.0,0.5555,0.0,0.0454,0.0048,0.0322,0.0107,0.0,0.027,0.0
1,2024-01-01,jan_1,12:30:00,0.0811,0.0882,0.0243,0.0,0.0,67569.3321,0.1936,0.0811,0.0,0.0,0.0,0.0534,0.0047,0.0301,0.0,0.0,0.0243,0.0
1,2024-01-01,jan_1,13:00:00,0.6597,0.0815,0.0242,0.0,0.0,67570.0975,0.7654,0.0806,0.0,0.5791,0.0,0.0476,0.0052,0.0287,0.0,0.0,0.0242,0.0
1,2024-01-01,jan_1,13:30:00,0.0687,0.0851,0.0244,0.0,0.0,67570.2757,0.1782,0.0687,0.0,0.0,0.0,0.048,0.0053,0.0318,0.0,0.0,0.0244,0.0
1,2024-01-01,jan_1,14:00:00,0.6817,0.0967,0.0266,0.0,0.0,67571.0807,0.805,0.0787,0.0,0.603,0.0,0.0539,0.0047,0.0282,0.0099,0.0,0.0266,0.0
1,2024-01-01,jan_1,14:30:00,0.0788,0.0884,0.0251,0.0,0.0,67571.273,0.1923,0.0788,0.0,0.0,0.0,0.0535,0.0045,0.0304,0.0,0.0,0.0251,0.0
1,2024-01-01,jan_1,15:00:00,0.6627,0.0863,0.0274,0.0,0.0,67572.0494,0.7764,0.0773,0.0,0.5854,0.0,0.0517,0.0051,0.0295,0.0,0.0,0.0274,0.0
1,2024-01-01,jan_1,15:30:00,0.068,0.0853,0.0229,0.0,0.0,67572.2256,0.1762,0.068,0.0,0.0,0.0,0.0533,0.0046,0.0274,0.0,0.0,0.0229,0.0
1,2024-01-01,jan_1,16:00:00,0.6396,0.0858,0.0226,0.0,0.0,67572.9736,0.748,0.0724,0.0,0.5672,0.0,0.0491,0.0052,0.0315,0.0,0.0,0.0226,0.0
1,2024-01-01,jan_1,16:30:00,0.6515,0.0895,0.0254,0.0,0.0,67573.74,0.7664,0.0734,0.0,0.5781,0.0,0.0542,0.0052,0.0301,0.0,0.0,0.0254,0.0
1,2024-01-01,jan_1,17:00:00,0.0756,0.0787,0.0249,0.0,0.0,67573.9192,0.1792,0.0756,0.0,0.0,0.0,0.0457,0.005,0.028,0.0,0.0,0.0249,0.0
1,2024-01-01,jan_1,17:30:00,0.0741,0.0799,0.0238,0.0,0.0,67574.097,0.1778,0.0741,0.0,0.0,0.0,0.047,0.0051,0.0278,0.0,0.0,0.0238,0.0
1,2024-01-01,jan_1,18:00:00,0.607,0.0874,0.0261,0.0436,0.0,67574.8611,0.7641,0.0753,0.0,0.5317,0.0,0.0519,0.0046,0.0309,0.0,0.0436,0.0261,0.0
1,2024-01-01,jan_1,18:30:00,0.0798,0.0841,0.0269,0.041,0.0,67575.0929,0.2318,0.0798,0.0,0.0,0.0,0.0506,0.0053,0.0282,0.0,0.041,0.0269,0.0
1,2024-01-01,jan_1,19:00:00,0.5656,0.0824,0.0274,0.0432,0.0,67575.8115,0.7186,0.0676,0.0,0.498,0.0,0.0457,0.0045,0.0322,0.0,0.0432,0.0274,0.0
1,2024-01-01,jan_1,19:30:00,0.62,0.1006,0.0242,0.041,0.0,67576.5973,0.7858,0.0797,0.0,0.5403,0.0,0.0545,0.0047,0.0319,0.0095,0.041,0.0242,0.0
1,2024-01-01,jan_1,20:00:00,0.073,0.0936,0.0226,0.0421,0.0,67576.8286,0.2313,0.073,0.0,0.0,0.0,0.0502,0.0046,0.0282,0.0106,0.0421,0.0226,0.0
1,2024-01-01,jan_1,20:30:00,0.0756,0.0899,0.024,0.0428,0.0,67577.0609,0.2323,0.0756,0.0,0.0,0.0,0.0526,0.0049,0.0324,0.0,0.0428,0.024,0.0
1,2024-01-01,jan_1,21:00:00,0.0714,0.0052,0.0247,0.0398,0.0,67577.202,0.1411,0.0714,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0398,0.0247,0.0
1,2024-01-01,jan_1,21:30:00,0.069,0.0142,0.0261,0.0376,0.0,67577.3489,0.1469,0.069,0.0,0.0,0.0,0.0,0.005,0.0,0.0092,0.0376,0.0261,0.0
1,2024-01-01,jan_1,22:00:00,0.5878,0.0054,0.9403,0.0418,0.0,67578.9242,1.5753,0.0779,0.0,0.5099,0.0,0.0,0.0054,0.0,0.0,0.0418,0.0,0.9403
1,2024-01-01,jan_1,22:30:00,0.0731,0.0145,1.0827,0.0432,0.0,67580.1377,1.2135,0.0731,0.0,0.0,0.0,0.0,0.0054,0.0,0.0091,0.0432,0.0,1.0827
1,2024-01-01,jan_1,23:00:00,0.0762,0.005,0.9126,0.0,0.0,67581.1315,0.9938,0.0762,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.9126
1,2024-01-01,jan_1,23:30:00,0.6105,0.0148,0.9388,0.0,0.0,67582.6956,1.5641,0.0701,0.0,0.5404,0.0,0.0,0.005,0.0,0.0098,0.0,0.0,0.9388
1,2024-01-02,jan_1,00:00:00,0.6381,0.0047,1.0202,0.0,0.0,67584.3586,1.663,0.0811,0.0,0.557,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,1.0202
1,2024-01-02,jan_1,00:30:00,0.0702,0.0048,0.9869,0.0,0.0,67585.4205,1.0619,0.0702,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.9869
1,2024-01-02,jan_1,01:00:00,0.0729,0.0052,1.0198,0.0,0.0,67586.5184,1.0979,0.0729,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,1.0198
1,2024-01-02,jan_1,01:30:00,0.0792,0.0052,0.9123,0.0,0.0,67587.5151,0.9967,0.0792,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.9123
1,2024-01-02,jan_1,02:00:00,0.0732,0.0157,0.9978,0.0,0.0,67588.6018,1.0867,0.0732,0.0,0.0,0.0,0.0,0.0048,0.0,0.0109,0.0,0.0,0.9978
1,2024-01-02,jan_1,02:30:00,0.5835,0.0045,0.9936,0.0,0.0,67590.1834,1.5816,0.0755,0.0,0.508,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.9936
1,2024-01-02,jan_1,03:00:00,0.677,0.0046,0.9389,0.0,0.0,67591.8039,1.6205,0.0794,0.0,0.5976,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.9389
1,2024-01-02,jan_1,03:30:00,0.0694,0.0146,0.9798,0.0,0.0,67592.8677,1.0638,0.0694,0.0,0.0,0.0,0.0,0.0049,0.0,0.0097,0.0,0.0,0.9798
1,2024-01-02,jan_1,04:00:00,0.0757,0.005,1.0102,0.0,0.0,67593.9586,1.0909,0.0757,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,1.0102
1,2024-01-02,jan_1,04:30:00,0.0685,0.0143,1.0771,0.0,0.0,67595.1185,1.1599,0.0685,0.0,0.0,0.0,0.0,0.0046,0.0,0.0097,0.0,0.0,1.0771
1,2024-01-02,jan_1,05:00:00,0.0823,0.0143,1.0768,0.0,0.0,67596.2919,1.1734,0.0823,0.0,0.0,0.0,0.0,0.005,0.0,0.0093,0.0,0.0,1.0768
1,2024-01-02,jan_1,05:30:00,0.6622,0.0046,1.0384,0.0,0.0,67597.9971,1.7052,0.0684,0.0,0.5938,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,1.0384
1,2024-01-02,jan_1,06:00:00,0.5761,0.0159,0.0254,0.0,0.0,67598.6145,0.6174,0.0754,0.0,0.5007,0.0,0.0,0.0053,0.0,0.0106,0.0,0.0254,0.0
1,2024-01-02,jan_1,06:30:00,0.0698,0.0047,0.0256,0.0,0.0,67598.7146,0.1001,0.0698,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0256,0.0
1,2024-01-02,jan_1,07:00:00,0.647,0.0053,0.027,0.0,0.0,67599.3939,0.6793,0.078,0.0,0.569,0.0,0.0,0.0053,0.0,0.0,0.0,0.027,0.0
1,2024-01-02,jan_1,07:30:00,0.073,0.005,0.0241,0.0,0.0,67599.496,0.1021,0.073,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0241,0.0
1,2024-01-02,jan_1,08:00:00,0.0732,0.0145,0.0241,0.0,0.0,67599.6078,0.1118,0.0732,0.0,0.0,0.0,0.0,0.0051,0.0,0.0094,0.0,0.0241,0.0
1,2024-01-02,jan_1,08:30:00,0.6366,0.0055,0.027,0.0,0.0,67600.2769,0.6691,0.082,0.0,0.5546,0.0,0.0,0.0055,0.0,0.0,0.0,0.027,0.0
1,2024-01-02,jan_1,09:00:00,0.6022,0.0159,0.0254,0.0,0.0,67600.9204,0.6435,0.0725,0.0,0.5297,0.0,0.0,0.0054,0.0,0.0105,0.0,0.0254,0.0
1,2024-01-02,jan_1,09:30:00,0.5744,0.0055,0.025,0.0,0.0,67601.5253,0.6049,0.0766,0.0,0.4978,0.0,0.0,0.0055,0.0,0.0,0.0,0.025,0.0
1,2024-01-02,jan_1,10:00:00,0.6596,0.0936,0.026,0.0,0.0,67602.3045,0.7792,0.0726,0.0,0.587,0.0,0.0464,0.0048,0.032,0.0104,0.0,0.026,0.0
1,2024-01-02,jan_1,10:30:00,0.0728,0.0938,0.0262,0.0,0.0,67602.4973,0.1928,0.0728,0.0,0.0,0.0,0.0462,0.0047,0.0321,0.0108,0.0,0.0262,0.0
1,2024-01-02,jan_1,11:00:00,0.6249,0.0952,0.027,0.0,0.0,67603.2444,0.7471,0.0776,0.0,0.5473,0.0,0.0503,0.0045,0.0307,0.0097,0.0,0.027,0.0
1,2024-01-02,jan_1,11:30:00,0.0764,0.0861,0.0244,0.0,0.0,67603.4313,0.1869,0.0764,0.0,0.0,0.0,0.0532,0.0053,0.0276,0.0,0.0,0.0244,0.0
1,2024-01-02,jan_1,12:00:00,0.0773,0.0969,0.0275,0.0,0.0,67603.633,0.2017,0.0773,0.0,0.0,0.0,0.0532,0.0052,0.0282,0.0103,0.0,0.0275,0.0
1,2024-01-02,jan_1,12:30:00,0.6575,0.0923,0.0265,0.0,0.0,67604.4093,0.7763,0.0799,0.0,0.5776,0.0,0.0499,0.0046,0.0285,0.0093,0.0,0.0265,0.0
1,2024-01-02,jan_1,13:00:00,0.6708,0.089,0.0236,0.0,0.0,67605.1927,0.7834,0.0765,0.0,0.5943,0.0,0.0475,0.0047,0.027,0.0098,0.0,0.0236,0.0
1,2024-01-02,jan_1,13:30:00,0.0716,0.0967,0.0232,0.0,0.0,67605.3842,0.1915,0.0716,0.0,0.0,0.0,0.0521,0.0055,0.0294,0.0097,0.0,0.0232,0.0
1,2024-01-02,jan_1,14:00:00,0.0791,0.0831,0.0268,0.0,0.0,67605.5732,0.189,0.0791,0.0,0.0,0.0,0.0466,0.0054,0.0311,0.0,0.0,0.0268,0.0
1,2024-01-02,jan_1,14:30:00,0.0783,0.0894,0.0249,0.0,0.0,67605.7658,0.1926,0.0783,0.0,0.0,0.0,0.0537,0.0052,0.0305,0.0,0.0,0.0249,0.0
1,2024-01-02,jan_1,15:00:00,0.6334,0.1011,0.0255,0.0,0.0,67606.5258,0.76,0.0757,0.0,0.5577,0.0,0.0533,0.0046,0.0325,0.0107,0.0,0.0255,0.0
1,2024-01-02,jan_1,15:30:00,0.6001,0.0959,0.0256,0.0,0.0,67607.2474,0.7216,0.0808,0.0,0.5193,0.0,0.0527,0.0049,0.028,0.0103,0.0,0.0256,0.0
1,2024-01-02,jan_1,16:00:00,0.6715,0.0822,0.025,0.0,0.0,67608.0261,0.7787,0.0744,0.0,0.5971,0.0,0.0476,0.0054,0.0292,0.0,0.0,0.025,0.0
1,2024-01-02,jan_1,16:30:00,0.6176,0.0942,0.0243,0.0,0.0,67608.7622,0.7361,0.069,0.0,0.5486,0.0,0.0492,0.005,0.0308,0.0092,0.0,0.0243,0.0
1,2024-01-02,jan_1,17:00:00,0.0731,0.0804,0.0238,0.0,0.0,67608.9395,0.1773,0.0731,0.0,0.0,0.0,0.0464,0.0053,0.0287,0.0,0.0,0.0238,0.0
1,2024-01-02,jan_1,17:30:00,0.0714,0.097,0.0269,0.0,0.0,67609.1348,0.1953,0.0714,0.0,0.0,0.0,0.053,0.005,0.0281,0.0109,0.0,0.0269,0.0
1,2024-01-02,jan_1,18:00:00,0.6083,0.0997,0.0239,0.0367,0.0,67609.9034,0.7686,0.0765,0.0,0.5318,0.0,0.0545,0.0052,0.0301,0.0099,0.0367,0.0239,0.0
1,2024-01-02,jan_1,18:30:00,0.0803,0.0815,0.0244,0.0395,0.0,67610.1291,0.2257,0.0803,0.0,0.0,0.0,0.0471,0.0054,0.029,0.0,0.0395,0.0244,0.0
1,2024-01-02,jan_1,19:00:00,0.0779,0.0809,0.0251,0.038,0.0,67610.351,0.2219,0.0779,0.0,0.0,0.0,0.0456,0.0052,0.0301,0.0,0.038,0.0251,0.0
1,2024-01-02,jan_1,19:30:00,0.0785,0.0946,0.0237,0.0389,0.0,67610.5867,0.2357,0.0785,0.0,0.0,0.0,0.0508,0.0048,0.0296,0.0094,0.0389,0.0237,0.0
1,2024-01-02,jan_1,20:00:00,0.0684,0.0965,0.0239,0.0419,0.0,67610.8174,0.2307,0.0684,0.0,0.0,0.0,0.0541,0.005,0.0282,0.0092,0.0419,0.0239,0.0
1,2024-01-02,jan_1,20:30:00,0.6061,0.0941,0.0235,0.0372,0.0,67611.5783,0.7609,0.0793,0.0,0.5268,0.0,0.0513,0.0047,0.0272,0.0109,0.0372,0.0235,0.0
1,2024-01-02,jan_1,21:00:00,0.625,0.0049,0.0231,0.0389,0.0,67612.2702,0.6919,0.0691,0.0,0.5559,0.0,0.0,0.0049,0.0,0.0,0.0389,0.0231,0.0
1,2024-01-02,jan_1,21:30:00,0.0811,0.0157,0.0244,0.0398,0.0,67612.4312,0.161,0.0811,0.0,0.0,0.0,0.0,0.0053,0.0,0.0104,0.0398,0.0244,0.0
1,2024-01-02,jan_1,22:00:00,0.0758,0.016,1.0365,0.0362,0.0,67613.5957,1.1645,0.0758,0.0,0.0,0.0,0.0,0.0051,0.0,0.0109,0.0362,0.0,1.0365
1,2024-01-02,jan_1,22:30:00,0.0779,0.0051,1.0386,0.0419,0.0,67614.7592,1.1635,0.0779,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0419,0.0,1.0386
1,2024-01-02,jan_1,23:00:00,0.6298,0.0154,0.9598,0.0,0.0,67616.3642,1.605,0.0687,0.0,0.5611,0.0,0.0,0.0051,0.0,0.0103,0.0,0.0,0.9598
1,2024-01-02,jan_1,23:30:00,0.6071,0.0051,0.9769,0.0,0.0,67617.9533,1.5891,0.0708,0.0,0.5363,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.9769
1,2024-01-03,jan_1,00:00:00,0.0683,0.0152,1.0676,0.0,0.0,67619.1044,1.1511,0.0683,0.0,0.0,0.0,0.0,0.0047,0.0,0.0105,0.0,0.0,1.0676
1,2024-01-03,jan_1,00:30:00,0.0795,0.0146,1.0338,0.0,0.0,67620.2323,1.1279,0.0795,0.0,0.0,0.0,0.0,0.0052,0.0,0.0094,0.0,0.0,1.0338
1,2024-01-03,jan_1,01:00:00,0.0765,0.0054,0.9107,0.0,0.0,67621.2249,0.9926,0.0765,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.9107
1,2024-01-03,jan_1,01:30:00,0.0699,0.0052,0.9801,0.0,0.0,67622.2801,1.0552,0.0699,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.9801
1,2024-01-03,jan_1,02:00:00,0.0752,0.005,0.952,0.0,0.0,67623.3123,1.0322,0.0752,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.952
1,2024-01-03,jan_1,02:30:00,0.6044,0.0146,1.0511,0.0,0.0,67624.9824,1.6701,0.0685,0.0,0.5359,0.0,0.0,0.0054,0.0,0.0092,0.0,0.0,1.0511
1,2024-01-03,jan_1,03:00:00,0.6052,0.015,1.0759,0.0,0.0,67626.6785,1.6961,0.0697,0.0,0.5355,0.0,0.0,0.0045,0.0,0.0105,0.0,0.0,1.0759
1,2024-01-03,jan_1,03:30:00,0.0711,0.0046,1.092,0.0,0.0,67627.8462,1.1677,0.0711,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,1.092
1,2024-01-03,jan_1,04:00:00,0.0692,0.0055,1.089,0.0,0.0,67629.0099,1.1637,0.0692,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,1.089
1,2024-01-03,jan_1,04:30:00,0.6327,0.0146,0.9865,0.0,0.0,67630.6437,1.6338,0.072,0.0,0.5607,0.0,0.0,0.0053,0.0,0.0093,0.0,0.0,0.9865
1,2024-01-03,jan_1,05:00:00,0.0743,0.0138,1.033,0.0,0.0,67631.7648,1.1211,0.0743,0.0,0.0,0.0,0.0,0.0045,0.0,0.0093,0.0,0.0,1.033
1,2024-01-03,jan_1,05:30:00,0.0753,0.0144,1.064,0.0,0.0,67632.9185,1.1537,0.0753,0.0,0.0,0.0,0.0,0.005,0.0,0.0094,0.0,0.0,1.064
1,2024-01-03,jan_1,06:00:00,0.6327,0.0154,0.0255,0.0,0.0,67633.5921,0.6736,0.0733,0.0,0.5594,0.0,0.0,0.0053,0.0,0.0101,0.0,0.0255,0.0
1,2024-01-03,jan_1,06:30:00,0.6415,0.0144,0.0233,0.0,0.0,67634.2713,0.6792,0.0707,0.0,0.5708,0.0,0.0,0.0053,0.0,0.0091,0.0,0.0233,0.0
1,2024-01-03,jan_1,07:00:00,0.0705,0.0154,0.0242,0.0,0.0,67634.3814,0.1101,0.0705,0.0,0.0,0.0,0.0,0.005,0.0,0.0104,0.0,0.0242,0.0
1,2024-01-03,jan_1,07:30:00,0.6562,0.0146,0.026,0.0,0.0,67635.0782,0.6968,0.0743,0.0,0.5819,0.0,0.0,0.0049,0.0,0.0097,0.0,0.026,0.0
1,2024-01-03,jan_1,08:00:00,0.6785,0.015,0.0243,0.0,0.0,67635.796,0.7178,0.0778,0.0,0.6007,0.0,0.0,0.0053,0.0,0.0097,0.0,0.0243,0.0
1,2024-01-03,jan_1,08:30:00,0.082,0.0139,0.0257,0.0,0.0,67635.9176,0.1216,0.082,0.0,0.0,0.0,0.0,0.0048,0.0,0.0091,0.0,0.0257,0.0
1,2024-01-03,jan_1,09:00:00,0.6255,0.0147,0.0234,0.0,0.0,67636.5812,0.6636,0.0682,0.0,0.5573,0.0,0.0,0.0045,0.0,0.0102,0.0,0.0234,0.0
1,2024-01-03,jan_1,09:30:00,0.6644,0.005,0.0274,0.0,0.0,67637.278,0.6968,0.0727,0.0,0.5917,0.0,0.0,0.005,0.0,0.0,0.0,0.0274,0.0
1,2024-01-03,jan_1,10:00:00,0.6684,0.0798,0.0241,0.0,0.0,67638.0503,0.7723,0.0703,0.0,0.5981,0.0,0.047,0.0049,0.0279,0.0,0.0,0.0241,0.0
1,2024-01-03,jan_1,10:30:00,0.0791,0.092,0.0253,0.0,0.0,67638.2467,0.1964,0.0791,0.0,0.0,0.0,0.0545,0.0051,0.0324,0.0,0.0,0.0253,0.0
1,2024-01-03,jan_1,11:00:00,0.0701,0.0923,0.0263,0.0,0.0,67638.4354,0.1887,0.0701,0.0,0.0,0.0,0.049,0.0046,0.0279,0.0108,0.0,0.0263,0.0
1,2024-01-03,jan_1,11:30:00,0.5673,0.0986,0.026,0.0,0.0,67639.1273,0.6919,0.0682,0.0,0.4991,0.0,0.0528,0.0052,0.0302,0.0104,0.0,0.026,0.0
1,2024-01-03,jan_1,12:00:00,0.5916,0.0817,0.0262,0.0,0.0,67639.8268,0.6995,0.0805,0.0,0.5111,0.0,0.0474,0.0047,0.0296,0.0,0.0,0.0262,0.0
1,2024-01-03,jan_1,12:30:00,0.6317,0.0917,0.0267,0.0,0.0,67640.5769,0.7501,0.0792,0.0,0.5525,0.0,0.0459,0.0053,0.0304,0.0101,0.0,0.0267,0.0
1,2024-01-03,jan_1,13:00:00,0.078,0.0915,0.0226,0.0,0.0,67640.769,0.1921,0.078,0.0,0.0,0.0,0.0545,0.0047,0.0323,0.0,0.0,0.0226,0.0
1,2024-01-03,jan_1,13:30:00,0.0778,0.0924,0.0249,0.0,0.0,67640.9641,0.1951,0.0778,0.0,0.0,0.0,0.0457,0.0049,0.0315,0.0103,0.0,0.0249,0.0
1,2024-01-03,jan_1,14:00:00,0.6357,0.1012,0.0255,0.0,0.0,67641.7265,0.7624,0.0767,0.0,0.559,0.0,0.0543,0.005,0.0316,0.0103,0.0,0.0255,0.0
1,2024-01-03,jan_1,14:30:00,0.6029,0.0924,0.0263,0.0,0.0,67642.4481,0.7216,0.0689,0.0,0.534,0.0,0.0471,0.0045,0.0313,0.0095,0.0,0.0263,0.0
1,2024-01-03,jan_1,15:00:00,0.0718,0.0985,0.0231,0.0,0.0,67642.6415,0.1934,0.0718,0.0,0.0,0.0,0.0527,0.0046,0.0321,0.0091,0.0,0.0231,0.0
1,2024-01-03,jan_1,15:30:00,0.0751,0.0799,0.0227,0.0,0.0,67642.8192,0.1777,0.0751,0.0,0.0,0.0,0.0475,0.0054,0.027,0.0,0.0,0.0227,0.0
1,2024-01-03,jan_1,16:00:00,0.0689,0.0899,0.0228,0.0,0.0,67643.0008,0.1816,0.0689,0.0,0.0,0.0,0.0474,0.0045,0.0276,0.0104,0.0,0.0228,0.0
1,2024-01-03,jan_1,16:30:00,0.0765,0.0958,0.0269,0.0,0.0,67643.2,0.1992,0.0765,0.0,0.0,0.0,0.05,0.0052,0.0309,0.0097,0.0,0.0269,0.0
1,2024-01-03,jan_1,17:00:00,0.6302,0.0983,0.0235,0.0,0.0,67643.952,0.752,0.0744,0.0,0.5558,0.0,0.0505,0.0053,0.0328,0.0097,0.0,0.0235,0.0
1,2024-01-03,jan_1,17:30:00,0.6652,0.0834,0.0255,0.0,0.0,67644.7261,0.7741,0.0716,0.0,0.5936,0.0,0.0473,0.0055,0.0306,0.0,0.0,0.0255,0.0
1,2024-01-03,jan_1,18:00:00,0.0707,0.0867,0.0231,0.0362,0.0,67644.9428,0.2167,0.0707,0.0,0.0,0.0,0.0512,0.0054,0.0301,0.0,0.0362,0.0231,0.0
1,2024-01-03,jan_1,18:30:00,0.0795,0.0848,0.0231,0.0402,0.0,67645.1704,0.2276,0.0795,0.0,0.0,0.0,0.0484,0.0051,0.0313,0.0,0.0402,0.0231,0.0
1,2024-01-03,jan_1,19:00:00,0.5886,0.0977,0.0238,0.0404,0.0,67645.9209,0.7505,0.076,0.0,0.5126,0.0,0.0491,0.005,0.0329,0.0107,0.0404,0.0238,0.0
