house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power,fridge,washing_machine,microwave,dishwasher,tv,wifi,laptop,chargers,lighting,fans,ac
1,2024-01-02,jan_1,15:30:00,0.0706,0.0841,0.024,0.0,0.0,67609.5009,0.1787,0.0706,0.0,0.0,0.0,0.051,0.0049,0.0282,0.0,0.0,0.024,0.0
1,2024-01-02,jan_1,16:00:00,0.0697,0.094,0.0232,0.0,0.0,67609.6878,0.1869,0.0697,0.0,0.0,0.0,0.0464,0.0049,0.033,0.0097,0.0,0.0232,0.0
1,2024-01-02,jan_1,16:30:00,0.0678,0.0913,0.0242,0.0,0.0,67609.8711,0.1833,0.0678,0.0,0.0,0.0,0.0481,0.0054,0.0284,0.0094,0.0,0.0242,0.0
1,2024-01-02,jan_1,17:00:00,0.5697,0.0942,0.0262,0.0,0.0,67610.5612,0.6901,0.0709,0.0,0.4988,0.0,0.049,0.0049,0.0293,0.011,0.0,0.0262,0.0
1,2024-01-02,jan_1,17:30:00,0.6316,0.1007,0.0261,0.0,0.0,67611.3196,0.7584,0.0765,0.0,0.5551,0.0,0.0529,0.0054,0.0314,0.011,0.0,0.0261,0.0
1,2024-01-02,jan_1,18:00:00,0.6431,0.0813,0.0238,0.0425,0.0,67612.1103,0.7907,0.0796,0.0,0.5635,0.0,0.0461,0.0048,0.0304,0.0,0.0425,0.0238,0.0
1,2024-01-02,jan_1,18:30:00,0.0752,0.0816,0.0244,0.0401,0.0,67612.3316,0.2213,0.0752,0.0,0.0,0.0,0.0491,0.0049,0.0276,0.0,0.0401,0.0244,0.0
1,2024-01-02,jan_1,19:00:00,0.0707,0.089,0.0253,0.0429,0.0,67612.5595,0.2279,0.0707,0.0,0.0,0.0,0.0541,0.0047,0.0302,0.0,0.0429,0.0253,0.0
1,2024-01-02,jan_1,19:30:00,0.0776,0.0912,0.0267,0.0421,0.0,67612.7971,0.2376,0.0776,0.0,0.0,0.0,0.0542,0.0048,0.0322,0.0,0.0421,0.0267,0.0
1,2024-01-02,jan_1,20:00:00,0.6077,0.0901,0.0255,0.0368,0.0,67613.5572,0.7601,0.0693,0.0,0.5384,0.0,0.0476,0.0049,0.0277,0.0099,0.0368,0.0255,0.0
1,2024-01-02,jan_1,20:30:00,0.0822,0.0907,0.0266,0.0427,0.0,67613.7994,0.2422,0.0822,0.0,0.0,0.0,0.0455,0.0052,0.0295,0.0105,0.0427,0.0266,0.0
1,2024-01-02,jan_1,21:00:00,0.6232,0.0157,0.0264,0.0382,0.0,67614.5029,0.7035,0.0685,0.0,0.5547,0.0,0.0,0.0054,0.0,0.0103,0.0382,0.0264,0.0
1,2024-01-02,jan_1,21:30:00,0.659,0.0047,0.0263,0.0391,0.0,67615.232,0.7291,0.0769,0.0,0.5821,0.0,0.0,0.0047,0.0,0.0,0.0391,0.0263,0.0
1,2024-01-02,jan_1,22:00:00,0.0813,0.0149,1.0536,0.0432,0.0,67616.425,1.193,0.0813,0.0,0.0,0.0,0.0,0.0051,0.0,0.0098,0.0432,0.0,1.0536
1,2024-01-02,jan_1,22:30:00,0.6694,0.0152,0.9722,0.0374,0.0,67618.1192,1.6942,0.0747,0.0,0.5947,0.0,0.0,0.0048,0.0,0.0104,0.0374,0.0,0.9722
1,2024-01-02,jan_1,23:00:00,0.0698,0.015,1.0786,0.0,0.0,67619.2826,1.1634,0.0698,0.0,0.0,0.0,0.0,0.0051,0.0,0.0099,0.0,0.0,1.0786
1,2024-01-02,jan_1,23:30:00,0.6608,0.0155,1.0734,0.0,0.0,67621.0323,1.7497,0.0711,0.0,0.5897,0.0,0.0,0.0053,0.0,0.0102,0.0,0.0,1.0734
1,2024-01-03,jan_1,00:00:00,0.0686,0.0048,1.0775,0.0,0.0,67622.1832,1.1509,0.0686,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,1.0775
1,2024-01-03,jan_1,00:30:00,0.0754,0.0154,0.9333,0.0,0.0,67623.2073,1.0241,0.0754,0.0,0.0,0.0,0.0,0.0051,0.0,0.0103,0.0,0.0,0.9333
1,2024-01-03,jan_1,01:00:00,0.5709,0.0151,1.0816,0.0,0.0,67624.8749,1.6676,0.0759,0.0,0.495,0.0,0.0,0.0053,0.0,0.0098,0.0,0.0,1.0816
1,2024-01-03,jan_1,01:30:00,0.0726,0.0148,0.9108,0.0,0.0,67625.8731,0.9982,0.0726,0.0,0.0,0.0,0.0,0.0049,0.0,0.0099,0.0,0.0,0.9108
1,2024-01-03,jan_1,02:00:00,0.5764,0.0146,1.0768,0.0,0.0,67627.5409,1.6678,0.0683,0.0,0.5081,0.0,0.0,0.0049,0.0,0.0097,0.0,0.0,1.0768
1,2024-01-03,jan_1,02:30:00,0.6222,0.0145,1.0445,0.0,0.0,67629.2221,1.6812,0.0698,0.0,0.5524,0.0,0.0,0.0049,0.0,0.0096,0.0,0.0,1.0445
1,2024-01-03,jan_1,03:00:00,0.0679,0.0154,0.9825,0.0,0.0,67630.2879,1.0658,0.0679,0.0,0.0,0.0,0.0,0.0048,0.0,0.0106,0.0,0.0,0.9825
1,2024-01-03,jan_1,03:30:00,0.072,0.0154,1.0119,0.0,0.0,67631.3872,1.0993,0.072,0.0,0.0,0.0,0.0,0.005,0.0,0.0104,0.0,0.0,1.0119
1,2024-01-03,jan_1,04:00:00,0.0718,0.0161,0.9528,0.0,0.0,67632.4279,1.0407,0.0718,0.0,0.0,0.0,0.0,0.0055,0.0,0.0106,0.0,0.0,0.9528
1,2024-01-03,jan_1,04:30:00,0.6549,0.0049,0.9105,0.0,0.0,67633.9982,1.5703,0.0686,0.0,0.5863,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.9105
1,2024-01-03,jan_1,05:00:00,0.0817,0.0049,1.0574,0.0,0.0,67635.1422,1.144,0.0817,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,1.0574
1,2024-01-03,jan_1,05:30:00,0.6504,0.0046,0.9123,0.0,0.0,67636.7095,1.5673,0.074,0.0,0.5764,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.9123
1,2024-01-03,jan_1,06:00:00,0.5965,0.0055,0.0241,0.0,0.0,67637.3356,0.6261,0.0745,0.0,0.522,0.0,0.0,0.0055,0.0,0.0,0.0,0.0241,0.0
1,2024-01-03,jan_1,06:30:00,0.0802,0.0052,0.0252,0.0,0.0,67637.4462,0.1106,0.0802,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0252,0.0
1,2024-01-03,jan_1,07:00:00,0.6445,0.005,0.0234,0.0,0.0,67638.1191,0.6729,0.0703,0.0,0.5742,0.0,0.0,0.005,0.0,0.0,0.0,0.0234,0.0
1,2024-01-03,jan_1,07:30:00,0.077,0.0156,0.0227,0.0,0.0,67638.2344,0.1153,0.077,0.0,0.0,0.0,0.0,0.0048,0.0,0.0108,0.0,0.0227,0.0
1,2024-01-03,jan_1,08:00:00,0.6768,0.015,0.0246,0.0,0.0,67638.9508,0.7164,0.0797,0.0,0.5971,0.0,0.0,0.0046,0.0,0.0104,0.0,0.0246,0.0
1,2024-01-03,jan_1,08:30:00,0.6397,0.0053,0.0236,0.0,0.0,67639.6194,0.6686,0.0821,0.0,0.5576,0.0,0.0,0.0053,0.0,0.0,0.0,0.0236,0.0
1,2024-01-03,jan_1,09:00:00,0.6198,0.0051,0.0257,0.0,0.0,67640.27,0.6506,0.0821,0.0,0.5377,0.0,0.0,0.0051,0.0,0.0,0.0,0.0257,0.0
1,2024-01-03,jan_1,09:30:00,0.611,0.0054,0.0239,0.0,0.0,67640.9103,0.6403,0.0725,0.0,0.5385,0.0,0.0,0.0054,0.0,0.0,0.0,0.0239,0.0
1,2024-01-03,jan_1,10:00:00,0.0752,0.083,0.0228,0.0,0.0,67641.0913,0.181,0.0752,0.0,0.0,0.0,0.0499,0.0053,0.0278,0.0,0.0,0.0228,0.0
1,2024-01-03,jan_1,10:30:00,0.0778,0.0965,0.0232,0.0,0.0,67641.2888,0.1975,0.0778,0.0,0.0,0.0,0.055,0.0047,0.027,0.0098,0.0,0.0232,0.0
1,2024-01-03,jan_1,11:00:00,0.08,0.0879,0.0259,0.0,0.0,67641.4826,0.1938,0.08,0.0,0.0,0.0,0.0512,0.0053,0.0314,0.0,0.0,0.0259,0.0
1,2024-01-03,jan_1,11:30:00,0.6455,0.0848,0.0235,0.0,0.0,67642.2364,0.7538,0.0773,0.0,0.5682,0.0,0.0516,0.0046,0.0286,0.0,0.0,0.0235,0.0
1,2024-01-03,jan_1,12:00:00,0.6597,0.0855,0.0251,0.0,0.0,67643.0067,0.7703,0.081,0.0,0.5787,0.0,0.0478,0.0048,0.0329,0.0,0.0,0.0251,0.0
1,2024-01-03,jan_1,12:30:00,0.6281,0.0853,0.0226,0.0,0.0,67643.7427,0.736,0.0803,0.0,0.5478,0.0,0.0494,0.0045,0.0314,0.0,0.0,0.0226,0.0
1,2024-01-03,jan_1,13:00:00,0.0783,0.0873,0.0241,0.0,0.0,67643.9324,0.1897,0.0783,0.0,0.0,0.0,0.0543,0.0053,0.0277,0.0,0.0,0.0241,0.0
1,2024-01-03,jan_1,13:30:00,0.0813,0.0827,0.0252,0.0,0.0,67644.1216,0.1892,0.0813,0.0,0.0,0.0,0.0503,0.005,0.0274,0.0,0.0,0.0252,0.0
1,2024-01-03,jan_1,14:00:00,0.072,0.091,0.0249,0.0,0.0,67644.3095,0.1879,0.072,0.0,0.0,0.0,0.0467,0.0054,0.0283,0.0106,0.0,0.0249,0.0
1,2024-01-03,jan_1,14:30:00,0.5937,0.0933,0.0244,0.0,0.0,67645.0209,0.7114,0.0698,0.0,0.5239,0.0,0.0468,0.0052,0.0311,0.0102,0.0,0.0244,0.0
1,2024-01-03,jan_1,15:00:00,0.0783,0.0973,0.0227,0.0,0.0,67645.2192,0.1983,0.0783,0.0,0.0,0.0,0.0515,0.0052,0.0303,0.0103,0.0,0.0227,0.0
1,2024-01-03,jan_1,15:30:00,0.6281,0.0846,0.0225,0.0,0.0,67645.9544,0.7352,0.0729,0.0,0.5552,0.0,0.0496,0.0046,0.0304,0.0,0.0,0.0225,0.0
1,2024-01-03,jan_1,16:00:00,0.0782,0.0895,0.0257,0.0,0.0,67646.1478,0.1934,0.0782,0.0,0.0,0.0,0.0452,0.0048,0.0303,0.0092,0.0,0.0257,0.0
1,2024-01-03,jan_1,16:30:00,0.6276,0.0911,0.0245,0.0,0.0,67646.891,0.7432,0.0711,0.0,0.5565,0.0,0.0549,0.0053,0.0309,0.0,0.0,0.0245,0.0
1,2024-01-03,jan_1,17:00:00,0.6612,0.0958,0.0261,0.0,0.0,67647.6741,0.7831,0.0784,0.0,0.5828,0.0,0.0484,0.0046,0.0329,0.0099,0.0,0.0261,0.0
1,2024-01-03,jan_1,17:30:00,0.0786,0.0801,0.0263,0.0,0.0,67647.8591,0.185,0.0786,0.0,0.0,0.0,0.0459,0.0047,0.0295,0.0,0.0,0.0263,0.0
1,2024-01-03,jan_1,18:00:00,0.6107,0.102,0.0273,0.0384,0.0,67648.6375,0.7784,0.0755,0.0,0.5352,0.0,0.0549,0.0051,0.0325,0.0095,0.0384,0.0273,0.0
1,2024-01-03,jan_1,18:30:00,0.6207,0.091,0.0243,0.0383,0.0,67649.4118,0.7743,0.0713,0.0,0.5494,0.0,0.0545,0.0049,0.0316,0.0,0.0383,0.0243,0.0
