house_id,date,date_range,time,white_goods,entertainment,air_conditioners,lighting,ev_charges,meter_reading,consumed_power,fridge,washing_machine,microwave,dishwasher,tv,wifi,laptop,chargers,fans,ac
1,2024-01-03,jan_1,07:00:00,0.0679,0.0158,0.0235,0.0,0.0,67630.706,0.1072,0.0679,0.0,0.0,0.0,0.0,0.0054,0.0,0.0104,0.0235,0.0
1,2024-01-03,jan_1,07:30:00,0.6744,0.0046,0.0256,0.0,0.0,67631.4106,0.7046,0.0734,0.0,0.601,0.0,0.0,0.0046,0.0,0.0,0.0256,0.0
1,2024-01-03,jan_1,08:00:00,0.0678,0.0049,0.0253,0.0,0.0,67631.5086,0.098,0.0678,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0253,0.0
1,2024-01-03,jan_1,08:30:00,0.6674,0.005,0.0267,0.0,0.0,67632.2077,0.6991,0.0742,0.0,0.5932,0.0,0.0,0.005,0.0,0.0,0.0267,0.0
1,2024-01-03,jan_1,09:00:00,0.0792,0.0149,0.0235,0.0,0.0,67632.3253,0.1176,0.0792,0.0,0.0,0.0,0.0,0.0054,0.0,0.0095,0.0235,0.0
1,2024-01-03,jan_1,09:30:00,0.0733,0.0047,0.023,0.0,0.0,67632.4263,0.101,0.0733,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.023,0.0
1,2024-01-03,jan_1,10:00:00,0.0718,0.092,0.0261,0.0,0.0,67632.6162,0.1899,0.0718,0.0,0.0,0.0,0.0542,0.0051,0.0327,0.0,0.0261,0.0
1,2024-01-03,jan_1,10:30:00,0.6078,0.0854,0.0252,0.0,0.0,67633.3346,0.7184,0.0783,0.0,0.5295,0.0,0.0498,0.0054,0.0302,0.0,0.0252,0.0
1,2024-01-03,jan_1,11:00:00,0.0801,0.0945,0.0274,0.0,0.0,67633.5366,0.202,0.0801,0.0,0.0,0.0,0.0489,0.0046,0.031,0.01,0.0274,0.0
1,2024-01-03,jan_1,11:30:00,0.0815,0.0876,0.0266,0.0,0.0,67633.7323,0.1957,0.0815,0.0,0.0,0.0,0.0521,0.005,0.0305,0.0,0.0266,0.0
1,2024-01-03,jan_1,12:00:00,0.0783,0.091,0.0269,0.0,0.0,67633.9285,0.1962,0.0783,0.0,0.0,0.0,0.0478,0.0052,0.0285,0.0095,0.0269,0.0
1,2024-01-03,jan_1,12:30:00,0.6077,0.0813,0.0258,0.0,0.0,67634.6433,0.7148,0.0725,0.0,0.5352,0.0,0.049,0.0049,0.0274,0.0,0.0258,0.0
1,2024-01-03,jan_1,13:00:00,0.0789,0.0931,0.0229,0.0,0.0,67634.8382,0.1949,0.0789,0.0,0.0,0.0,0.0499,0.0049,0.0286,0.0097,0.0229,0.0
1,2024-01-03,jan_1,13:30:00,0.0739,0.0979,0.0245,0.0,0.0,67635.0345,0.1963,0.0739,0.0,0.0,0.0,0.0533,0.0046,0.0304,0.0096,0.0245,0.0
1,2024-01-03,jan_1,14:00:00,0.5678,0.0972,0.0267,0.0,0.0,67635.7262,0.6917,0.0677,0.0,0.5001,0.0,0.0522,0.0047,0.0309,0.0094,0.0267,0.0
1,2024-01-03,jan_1,14:30:00,0.0814,0.0953,0.026,0.0,0.0,67635.9289,0.2027,0.0814,0.0,0.0,0.0,0.0478,0.0046,0.032,0.0109,0.026,0.0
1,2024-01-03,jan_1,15:00:00,0.0815,0.0968,0.0253,0.0,0.0,67636.1325,0.2036,0.0815,0.0,0.0,0.0,0.0509,0.0047,0.0303,0.0109,0.0253,0.0
1,2024-01-03,jan_1,15:30:00,0.5729,0.0967,0.0252,0.0,0.0,67636.8273,0.6948,0.0768,0.0,0.4961,0.0,0.049,0.0052,0.032,0.0105,0.0252,0.0
1,2024-01-03,jan_1,16:00:00,0.0682,0.0828,0.0272,0.0,0.0,67637.0055,0.1782,0.0682,0.0,0.0,0.0,0.0489,0.0047,0.0292,0.0,0.0272,0.0
1,2024-01-03,jan_1,16:30:00,0.6239,0.0984,0.0274,0.0,0.0,67637.7552,0.7497,0.0784,0.0,0.5455,0.0,0.0531,0.0054,0.0309,0.009,0.0274,0.0
1,2024-01-03,jan_1,17:00:00,0.6593,0.0969,0.023,0.0,0.0,67638.5344,0.7792,0.0789,0.0,0.5804,0.0,0.0521,0.0049,0.0304,0.0095,0.023,0.0
1,2024-01-03,jan_1,17:30:00,0.6011,0.0883,0.027,0.0,0.0,67639.2508,0.7164,0.0732,0.0,0.5279,0.0,0.0523,0.0051,0.0309,0.0,0.027,0.0
1,2024-01-03,jan_1,18:00:00,0.0768,0.0957,0.0242,0.0,0.0,67639.4475,0.1967,0.0768,0.0,0.0,0.0,0.0507,0.0054,0.0301,0.0095,0.0242,0.0
1,2024-01-03,jan_1,18:30:00,0.0698,0.0922,0.027,0.0,0.0,67639.6365,0.189,0.0698,0.0,0.0,0.0,0.0489,0.0047,0.029,0.0096,0.027,0.0
1,2024-01-03,jan_1,19:00:00,0.5912,0.0961,0.0243,0.0,0.0,67640.3481,0.7116,0.0705,0.0,0.5207,0.0,0.0502,0.0049,0.0314,0.0096,0.0243,0.0
1,2024-01-03,jan_1,19:30:00,0.6218,0.0826,0.0271,0.0,0.0,67641.0796,0.7315,0.0805,0.0,0.5413,0.0,0.0476,0.0046,0.0304,0.0,0.0271,0.0
1,2024-01-03,jan_1,20:00:00,0.0749,0.0893,0.0254,0.0,0.0,67641.2692,0.1896,0.0749,0.0,0.0,0.0,0.0515,0.0049,0.0329,0.0,0.0254,0.0
1,2024-01-03,jan_1,20:30:00,0.6077,0.0886,0.0241,0.0,0.0,67641.9896,0.7204,0.0748,0.0,0.5329,0.0,0.0529,0.0047,0.031,0.0,0.0241,0.0
1,2024-01-03,jan_1,21:00:00,0.0731,0.0047,0.0244,0.0,0.0,67642.0918,0.1022,0.0731,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0244,0.0
1,2024-01-03,jan_1,21:30:00,0.666,0.0052,0.0228,0.0,0.0,67642.7858,0.694,0.0681,0.0,0.5979,0.0,0.0,0.0052,0.0,0.0,0.0228,0.0
1,2024-01-03,jan_1,22:00:00,0.6075,0.0146,1.0228,0.0,0.0,67644.4307,1.6449,0.0818,0.0,0.5257,0.0,0.0,0.0051,0.0,0.0095,0.0,1.0228
